WID,WELL_NAME,WELL_S_NAM,ELEVATION,DEPTH_m,ID_NQN,LATITUDE,LONGITUDE,F_ID,RID,Geometry_ID,OP_ID,ST_ID,FM_ID
245,PNR.Nq.NB-23,NB-23,665,1304,A011,-38.85526617,-69.01880629,1,0,0,2,2,13
246,PNR.Nq.NB-24,NB-24,598.8,1100,A011,-38.86444632,-69.02621401,1,0,0,2,1,13
247,PNR.Nq.NB-18,NB-18,624.3,940,A011,-38.86665606,-69.00338836,3,0,0,2,0,7
248,CHA.Nq.PE-9,PE-9,567.5,1600,A011,-38.86660525,-69.0742723,4,0,0,2,2,13
249,PNR.Nq.BBG-47,BBG-47,619.9,1700,A011,-38.82687703,-69.08154534,4,0,0,2,2,13
250,PNR.Nq.BBG-50bis,BBG-50bis,610.3,1816,A011,-38.83241748,-69.08702041,3,0,0,2,0,7
251,PNR.Nq.BBG-53,BBG-53,519,1930,A011,-38.8260704,-69.10251192,3,0,0,2,0,7
252,PNR.Nq.BBG-52,BBG-52,585.7,1900,A011,-38.81944788,-69.1046965,4,0,0,2,0,16
253,PNR.Nq.BBG-41bis,BBG-41bis,633.2,1683,A011,-38.8356388,-69.07712599,4,0,0,2,2,13
254,PNR.Nq.BBG-44(h),BBG-44(h),623.3,1720,A011,-38.83641427,-69.07864214,4,0,2,2,1,13
255,PNR.Nq.BBG-28,BBG-28,635.6,1750,A011,-38.8371481,-69.08125558,4,0,0,2,2,13
256,YPF.Nq.PL-3,PL-3,650.4,1550,A011,-38.82645195,-69.06313185,4,0,0,2,2,13
257,YPF.Nq.PL-16,PL-16,665.8,1431,A011,-38.82490119,-69.05646789,4,0,0,2,2,13
258,YPF.Nq.PL-18,PL-18,670.3,1399,A011,-38.82563023,-69.05234964,3,0,0,2,0,7
259,YPF.Nq.PL-22,PL-22,598.9,1355,A011,-38.82065409,-69.05023063,3,0,0,2,0,7
260,YPF.Nq.PL-17,PL-17,667.1,1384,A011,-38.82257065,-69.05374165,4,0,0,2,0,7
261,YPF.Nq.PL-19,PL-19,607.6,1400,A011,-38.82381475,-69.04685133,4,0,0,2,0,13
262,YPF.Nq.NE-17,NE-17,564.2,1103,A011,-38.82009892,-69.02063145,3,0,0,2,0,7
263,CHA.Nq.NE-18,NE-18,565.8,1264,A011,-38.81824521,-69.00471817,4,0,0,2,0,13
264,CHA.Nq.NE-19,NE-19,564.5,1200,A011,-38.81574828,-69.02276143,3,0,0,2,0,7
265,YPF.Nq.AB-89,AB-89,573.8,1054,A011,-38.82665701,-69.01000757,3,0,0,2,0,7
266,PNR.Nq.NE-30,NE-30,602.1,980,A011,-38.83803961,-69.01629267,4,0,0,2,0,13
267,PNR.Nq.NE-28,NE-28,595.1,1130,A011,-38.83629716,-69.0152023,4,0,0,2,0,13
268,PNR.Nq.NE-29,NE-29,598.6,1100,A011,-38.83945696,-69.0099773,1,0,0,2,2,13
269,YPF.Nq.PL-30,PL-30,588.9,1249,A011,-38.83674639,-69.02682347,4,0,0,2,2,16
270,YPF.Nq.PL-33,PL-33,593.7,1409,A011,-38.84812211,-69.04986518,3,0,0,2,0,7
271,YPF.Nq.PL-13,PL-13,655.1,1447,A011,-38.82343155,-69.06430637,4,0,0,2,0,13
272,YPF.Nq.MC-5,MC-5,428.4,956,A043,-39.39966623,-69.2290267,6,0,0,26,0,24
273,YPF.Nq.CV-3,CV-3,688.56,1468,A043,-39.34403022,-69.43068563,6,0,0,26,0,15
274,YPF.Nq.CV-1,CV-1,722,1432,A043,-39.3485062,-69.40504796,1,0,0,26,0,15
275,YPF.Nq.CV-2,CV-2,718.38,1427,A043,-39.34700004,-69.39601999,6,0,0,26,10,15
276,YPF.Nq.LP-3,LP-3,722.9,1006,A012,-39.26461357,-69.09681192,3,0,0,15,0,7
277,YPF.Nq.LP-4,LP-4,738.5,1042,A012,-39.26625424,-69.1046504,4,0,0,15,0,7
278,PNR.Nq.LP-17,LP-17,749.4,1100,A012,-39.27351367,-69.09880123,3,0,0,15,0,7
279,PNR.Nq.LP-11,LP-11,743.1,1052,A012,-39.27142631,-69.09507582,4,0,0,15,1,13
280,PNR.Nq.LP-12,LP-12,727.8,1050,A012,-39.26863087,-69.09375409,4,0,0,15,2,13
281,PNR.Nq.LP-10,LP-10,737.9,1050,A012,-39.26915407,-69.09726342,4,0,0,15,1,13
282,YPF.Nq.NX-21,NX-21,413.7,1843,A137,-38.91486355,-68.79864542,3,0,0,15,0,7
283,CPC.Nq.NdM-1011,NdM-1011,380.7,1702,A137,-38.92036159,-68.74504746,4,0,0,15,1,7
284,YPF.Nq.NdM-40,NdM-40,379.6,1793,A137,-38.92213086,-68.74071288,4,0,0,15,0,7
285,CPC.Nq.NdM-1012,NdM-1012,385.7,1706,A137,-38.92027576,-68.73696511,4,0,0,15,1,13
286,YPF.Nq.NdM-42,NdM-42,379.2,1729,A137,-38.92573407,-68.73680589,4,0,0,15,0,7
287,CPC.Nq.NdM-1009,NdM-1009,377.2,1553,A137,-38.92307279,-68.74296921,4,0,0,15,1,13
288,YPF.Nq.NdM-41,NdM-41,374,1752,A137,-38.9258423,-68.7489565,4,0,0,15,0,7
289,YPF.Nq.NdM-23,NdM-23,371.8,1676,A137,-38.92867948,-68.75497878,0,0,0,15,1,16
290,CPC.Nq.NdM-1008,NdM-1008,371.4,1712,A137,-38.92860302,-68.75092855,4,0,0,15,1,7
291,YPF.Nq.NdM-11,NdM-11,368.4,1684,A137,-38.93134144,-68.74883281,4,0,0,15,1,7
292,CPC.Nq.NdM-1007,NdM-1007,368.5,1698,A137,-38.93137724,-68.75288333,4,0,0,15,2,13
293,INA.Nq.NdM-1019,NdM-1019,362.9,1710,A137,-38.9352051,-68.74593315,3,0,0,15,0,7
294,CPC.Nq.NdM-1014,NdM-1014,365.9,1685,A137,-38.93411374,-68.76288785,4,0,0,15,2,13
295,CPC.Nq.NdM-1016,NdM-1016,365.7,1672,A137,-38.93422534,-68.75772399,4,0,0,15,2,13
296,YPF.Nq.NdM-18,NdM-18,363.4,1666,A137,-38.93685255,-68.76087933,4,0,0,15,1,13
297,CPC.Nq.NdM-1002,NdM-1002,362.5,1680,A137,-38.93683362,-68.76493035,0,0,0,15,1,16
298,YPF.Nq.NdM-36,NdM-36,362.2,1691,A137,-38.9368764,-68.75277732,0,0,0,15,1,16
299,PNR.Nq.NdM-50,NdM-50,359.3,2802,A137,-38.93577903,-68.77411356,4,1,0,15,1,23
300,YPF.Nq.NdM-5,NdM-5,358.4,1649,A137,-38.93711582,-68.77727361,4,0,0,15,2,13
301,CPC.Nq.NdM-1001,NdM-1001,357.2,1674,A137,-38.93948721,-68.77472772,4,0,0,15,1,13
302,YPF.Nq.NdM-28,NdM-28,355.2,1652,A137,-38.93991659,-68.77914263,4,0,0,15,2,7
303,CPC.Nq.NdM-1010,NdM-1010,357.1,1676,A137,-38.93986034,-68.77109269,0,0,0,15,1,13
304,YPF.Nq.NdM-19,NdM-19,358.8,165,A137,-38.93981305,-68.76777196,4,0,0,15,2,13
305,YPF.Nq.NdM-3,NdM-3,363.2,1687,A137,-38.93667797,-68.76858194,4,0,0,15,2,13
306,CPC.Nq.NdM-1006,NdM-1006,354.9,1665,A137,-38.94255859,-68.76910184,4,0,0,15,2,13
307,YPF.Nq.NdM-22,NdM-22,353,1647,A137,-38.93995137,-68.78321105,4,0,0,15,2,13
308,YPF.Nq.NdM-38,NdM-38,348.8,1720,A137,-38.94274608,-68.78925341,4,0,0,15,1,13
309,CPC.Nq.NdM-1004,NdM-1004,343.7,1647,A137,-38.94840816,-68.78911492,4,0,0,15,2,13
310,YPF.Nq.NdM-4,NdM-4,362.7,1673,A137,-38.93169509,-68.77722965,4,0,0,15,2,7
311,YPF.Nq.NdM-1,NdM-1,368.3,1684,A137,-38.93160819,-68.76914744,4,0,0,15,2,13
312,YPF.Nq.NdM-12,NdM-12,363.7,1670,A137,-38.93435328,-68.77114405,4,0,0,15,2,13
313,YPF.Nq.NdM-20,NdM-20,357.5,1668,A137,-38.93447152,-68.78335904,4,0,0,15,2,7
314,YPF.Nq.NdM-6,NdM-6,371.4,1666,A137,-38.92885117,-68.76713583,0,0,0,15,1,16
315,YPF.Nq.NdM-9,NdM-9,369.3,1668,A137,-38.9315407,-68.76506085,4,0,0,15,2,13
316,YPF.Nq.NdM-2,NdM-2,369.1,1695,A137,-38.93149466,-68.75992589,4,0,0,15,1,13
317,YPF.Nq.NdM-7,NdM-7,371.8,1673,A137,-38.92879514,-68.76288225,4,0,0,15,0,13
318,CPC.Nq.NdM-1018,NdM-1018,351,1680,A137,-38.94645643,-68.76618034,4,0,0,15,1,13
319,YPF.Nq.NdM-43,NdM-43,354.1,1672.5,A137,-38.94008188,-68.79532932,4,0,0,15,2,7
320,CPC.Nq.NdM-1015,NdM-1015,346.4,1681,A137,-38.94832747,-68.7972184,4,0,0,15,0,7
321,CPC.Nq.NdM-1005,NdM-1005,341.1,1621,A137,-38.95095149,-68.79140281,4,0,0,15,2,13
322,CPC.Nq.NdM-1003,NdM-1003,346.4,1655,A137,-38.9454309,-68.78717626,4,0,0,15,1,13
323,CPC.Nq.NdM-1017,NdM-1017,348.7,1687,A137,-38.94272537,-68.78534127,4,0,0,15,1,13
324,YPF.Nq.NdM-39,NdM-39,348.9,1666,A137,-38.94538872,-68.77909087,4,0,0,15,2,7
325,CPC.Nq.NdM-1013,NdM-1013,345.9,1664,A137,-38.94547892,-68.79121019,4,0,0,15,1,13
326,SOA.Nq.Ch-3,CH-3,630.3,740,A068,-38.89108898,-69.00476612,1,0,0,2,2,7
327,AST.Nq.MNe-1,MNe-1,534.34,1222,A068,-38.91019722,-68.9609044,3,0,0,2,0,7
328,YPF.Nq.E.es-10,E.es-10,732.4,490,A065,-38.99767884,-69.29800516,3,0,0,15,0,7
329,SOA.Nq.Scheffel-1,Scheffel-1,692.42,1359,A065,-39.0192949,-69.22273219,3,0,0,15,0,7
330,YPF.Nq.BC-18,BC-18,725.7,963,A012,-39.18422937,-68.99161163,4,0,0,15,2,18
331,YPF.Nq.BC-9,BC-9,731.7,992,A012,-39.18651219,-68.98878438,4,0,0,15,2,13
332,YPF.Nq.BC-15,BC-15,731.4,984,A012,-39.18344032,-68.98766479,0,0,0,15,1,13
333,BRI.Nq.BC-1004,BC-1004,689.3,1002,A012,-39.17829266,-68.98438572,0,0,0,15,2,13
334,BRI.Nq.BC-1002,BC-1002,698.6,983,A012,-39.18055465,-68.9821985,0,0,0,15,2,18
335,YPF.Nq.BC-13,BC-13,730.9,974,A012,-39.1826719,-68.98369138,4,0,0,15,2,13
336,BRI.Nq.BC-1005,BC-1005,728.5,953,A012,-39.18400009,-68.98278434,4,0,0,15,1,13
337,YPF.Nq.BC-11,BC-11,747.9,998,A012,-39.18804728,-68.98235663,3,0,0,15,0,7
338,YPF.Nq.BC-10,BC-10,707.4,950,A012,-39.18476769,-68.98057063,4,0,0,15,1,13
339,YPF.Nq.BC-21,BC-21,674.1,935,A012,-39.18111401,-68.97638483,4,0,0,15,2,18
340,BRI.Nq.BC-1001,BC-1001,680.9,976,A012,-39.17976538,-68.97873198,4,0,0,15,2,13
341,YPF.Nq.BC-14,BC-14,684.9,844,A012,-39.18657299,-68.97835656,4,0,0,15,2,18
342,YPF.Nq.BC-24,BC-24,660.9,910,A012,-39.18640608,-68.97408948,3,0,0,15,0,7
343,BRI.Nq.BC-1003,BC-1003,663.2,980,A012,-39.17951785,-68.97491078,4,0,0,15,2,13
344,YPF.Nq.BC-23,BC-23,656.3,958,A012,-39.18034508,-68.97193166,4,0,0,15,2,18
345,PNR.Nq.BC-1008,BC-1008,634,950,A012,-39.18104111,-68.96452344,3,0,0,15,0,7
346,PNR.Nq.BC-1009,BC-1009,631.7,980,A012,-39.18136439,-68.96088105,0,0,0,15,1,13
347,PNR.Nq.BCE-1027,BCE-1027,637,956,A012,-39.18335119,-68.96030305,4,0,0,15,1,13
348,PNR.Nq.BCE-1026,BCE-1026,632.1,950,A012,-39.18414058,-68.96238276,4,0,0,15,1,13
349,BRI.Nq.BCE-1021,BCE-1021,660.2,980,A012,-39.19004459,-68.96498212,4,0,0,15,2,13
350,PNR.Nq.BCE-1028,BCE-1028,641.7,950,A012,-39.18517774,-68.96059538,4,0,0,15,2,16
351,PNR.Nq.BC-1007,BC-1007,623.6,930,A012,-39.18021581,-68.9564914,4,0,0,15,1,13
352,BRI.Nq.BCE-1020,BCE-1020,633.5,980,A012,-39.18392692,-68.94672841,0,0,0,15,2,13
353,BRI.Nq.BCE-1004,BCE-1004,626,950,A012,-39.18241169,-68.94648954,4,0,0,15,2,13
354,YPF.Nq.BC-25,BC-25,724.8,1000,A012,-39.18509035,-68.99507452,3,0,0,15,0,7
355,PNR.Nq.BE-9,BE-9,596.6,1550,A012,-39.1230605,-69.07683884,4,0,0,15,2,13
356,YPF.Nq.NI-44,NI-44,653.5,745,A120,-38.91986099,-69.29743709,4,0,0,15,2,16
357,YPF.Nq.NI-33,NI-33,653.7,742,A120,-38.91770567,-69.29237035,4,0,0,15,2,16
358,YPF.Nq.NI-47,NI-47,651.5,742,A120,-38.9190676,-69.29063811,4,0,0,15,2,16
359,YPF.Nq.NI-46,NI-46,647.4,765,A120,-38.91759371,-69.28850526,4,0,0,15,2,16
360,YPF.Nq.NI-57,NI-57,676.4,1168,A120,-38.92118121,-69.31176061,4,0,0,15,2,16
361,YPF.Nq.NI-66,NI-66,666.5,1114,A120,-38.92446781,-69.31024455,4,0,0,15,2,16
362,YPF.Nq.NI-65,NI-65,684,1081,A120,-38.92201545,-69.31798955,3,0,0,15,0,7
363,YPF.Nq.NI-59,NI-59,674.7,1060,A120,-38.9225551,-69.31324513,4,0,0,15,2,16
364,YPF.Nq.NI-30,NI-30,634.3,791,A120,-38.89573487,-69.25315992,3,0,0,15,0,7
365,SOA.Nq.H-77,H-77,663.6,757,A068,-38.91280078,-69.29180004,4,0,0,2,0,16
366,SOA.Nq.H-85,H-85,660.1,752,A068,-38.91296133,-69.28944236,4,0,0,2,0,16
367,SOA.Nq.H-94,H-94,652.7,1021,A068,-38.91448853,-69.28923963,1,0,0,2,0,16
368,SOA.Nq.H-82,H-82,660.8,751,A068,-38.91458791,-69.29132804,4,0,0,2,0,16
369,SOA.Nq.H-88,H-88,655.4,1013,A068,-38.9165001,-69.29075819,4,0,0,2,0,16
370,PNR.Nq.H-114,H-114,643.6,1200,A068,-38.91443234,-69.28475345,3,0,0,2,0,7
371,SOA.Nq.H-87,H-87,660.7,763,A068,-38.91233481,-69.28711165,4,0,0,2,0,16
372,SOA.Nq.H-75,H-75,662.9,758,A068,-38.91126379,-69.28863663,4,0,0,2,0,16
373,CHA.Nq.H-119,H-119,660.7,1200,A068,-38.91045925,-69.28739078,4,0,0,2,2,13
374,SOA.Nq.H-73,H-73,658.1,748,A068,-38.91061881,-69.28540185,4,0,0,2,0,16
375,YPF.Nq.CT-107,CT-107,558,846,A024,-38.88597907,-69.09414792,4,0,0,15,0,7
376,YPF.Nq.CT-93,CT-93,553.9,779,A024,-38.88660166,-69.09332457,4,0,0,15,0,7
377,YPF.Nq.CT-91,CT-91,553.4,752,A024,-38.88752327,-69.09355314,4,0,0,15,0,7
378,YPF.Nq.CT-70,CT-70,553.2,701,A024,-38.88807917,-69.09280073,4,0,0,15,0,7
379,YPF.Nq.CT-80,CT-80,553.4,711,A024,-38.88785727,-69.09251624,4,0,0,15,0,7
380,YPF.Nq.CT-79,CT-79,553.5,678,A024,-38.88786901,-69.09172049,4,0,0,15,0,7
381,YPF.Nq.CT-66,CT-66,553.3,610,A024,-38.88873506,-69.0919916,4,0,0,15,0,7
382,YPF.Nq.CT-63,CT-63,556.86,558,A024,-38.88934646,-69.09126766,4,0,0,15,0,7
383,YPF.Nq.CT-65,CT-65,553.4,498,A024,-38.89001351,-69.09037325,4,0,0,15,0,7
384,YPF.Nq.G-21,G-21,601.8,383,A024,-38.8961256,-69.02358986,1,0,0,15,0,7
385,YPF.Nq.G-24,G-24,568.1,999999,A024,-38.89968113,-69.01592796,3,0,0,15,0,7
386,YPF.Nq.G-22,G-22,604.2,296,A024,-38.89616627,-69.00900602,1,0,0,15,0,7
387,YPF.Nq.P-325,P-325,468,917,A024,-38.91990632,-69.00720398,3,0,0,15,0,7
388,ESO.Nq.MT-1,MT-1,561.6,1707,A068,-38.88143481,-69.12759396,3,0,0,2,0,7
389,SOA.Nq.D-101,D-101,561.2,1270,A068,-38.88212691,-69.11244109,3,0,0,2,0,7
390,SOA.Nq.D-26,D-26,555.5,910,A068,-38.88662419,-69.09626305,4,0,0,2,0,7
391,SOA.Nq.D-33,D-33,555.5,882,A068,-38.88691729,-69.09734318,4,0,0,2,0,7
392,SOA.Nq.D-50,D-50,556.5,919,A068,-38.88712319,-69.09852072,4,0,0,2,0,7
393,ESO.Nq.IDC-2,IDC-2,555.9,1105,A068,-38.88719182,-69.10103555,4,0,0,2,0,7
394,SOA.Nq.D-40,D-40,554.1,895,A068,-38.88770647,-69.09765076,4,0,0,2,0,7
395,SOA.Nq.D-30,D-30,554,882,A068,-38.88750039,-69.0966822,4,0,0,2,0,7
396,SOA.Nq.D-22,D-22,553.2,841,A068,-38.88725098,-69.09543494,4,0,0,2,0,7
397,SOA.Nq.D-19,D-19,553.8,793,A068,-38.8879104,-69.09462775,4,0,0,2,0,7
398,SOA.Nq.D-41,D-41,553.8,884,A068,-38.88836588,-69.09688539,4,0,0,2,0,7
399,SOA.Nq.D-43,D-43,555.1,884,A068,-38.88863715,-69.09802124,4,0,0,2,0,7
400,SOA.Nq.D-52,D-52,554.3,931,A068,-38.88886487,-69.09914311,4,0,0,2,0,7
401,SOA.Nq.D-61,D-61,554.2,918,A068,-38.88973572,-69.09943691,4,0,0,2,0,7
402,SOA.Nq.D-62,D-62,554.7,934,A068,-38.89060112,-69.09973767,4,0,0,2,0,7
403,SOA.Nq.D-63,D-63,554.1,906,A068,-38.8903734,-69.09862274,4,0,0,2,0,7
404,SOA.Nq.D-53,D-53,554.1,892,A068,-38.88959511,-69.09832211,4,0,0,2,0,7
405,SOA.Nq.D-38,D-38,554.5,816,A068,-38.88903619,-69.09609912,4,0,0,2,0,7
406,SOA.Nq.D-54,D-54,553.5,848,A068,-38.89014023,-69.0975078,4,0,0,2,0,7
407,SOA.Nq.D-66,D-66,553.8,864,A068,-38.89101108,-69.09780855,4,0,0,2,0,7
408,SOA.Nq.D-67,D-67,554.5,876,A068,-38.8912388,-69.09893046,4,0,0,2,0,7
409,SOA.Nq.D-24,D-24,553.1,826,A068,-38.88877036,-69.09494237,4,0,0,2,0,7
410,SOA.Nq.D-16,D-16,552.2,618,A068,-38.88858074,-69.09378574,4,0,0,2,0,7
411,SOA.Nq.D-23,D-23,553,744,A068,-38.88941347,-69.09411425,4,0,0,2,0,7
412,SOA.Nq.D-39,D-39,554.5,776,A068,-38.88967929,-69.09528493,4,0,0,2,0,7
413,SOA.Nq.D-4,D-4,552.5,735,A068,-38.88919656,-69.09302723,4,0,0,2,0,7
414,SOA.Nq.D-18,D-18,553.6,739,A068,-38.88963802,-69.0924496,4,0,0,2,0,7
415,SOA.Nq.D-51,D-51,553.6,638,A068,-38.89013824,-69.09327924,4,0,0,2,0,7
416,SOA.Nq.D-1,D-1,552.6,626,A068,-38.89025319,-69.09249916,4,0,0,2,0,7
417,SOA.Nq.D-5,D-5,552,735,A068,-38.89064077,-69.09118999,4,0,0,2,0,7
418,SOA.Nq.D-10,D-10,552.6,660,A068,-38.89028978,-69.09440102,4,0,0,2,0,7
419,SOA.Nq.D-47,D-47,554.3,733,A068,-38.89053927,-69.09557867,4,0,0,2,0,7
420,SOA.Nq.D-11,D-11,552.7,701,A068,-38.89108439,-69.09473646,4,0,0,2,0,7
421,SOA.Nq.D-6,D-6,552.2,686,A068,-38.89094375,-69.09360075,4,0,0,2,0,7
422,SOA.Nq.D-55,D-55,553.4,621,A068,-38.89182001,-69.09395719,4,0,0,2,0,7
423,SOA.Nq.D-9,D-9,552.3,594,A068,-38.8918627,-69.09503009,4,0,0,2,0,7
424,SOA.Nq.D-60,D-60,553.1,747,A068,-38.891421,-69.09588637,4,0,0,2,0,7
425,SOA.Nq.D-71,D-71,552,567,A068,-38.89268543,-69.09425789,4,0,0,2,0,7
426,SOA.Nq.D-56,D-56,552.2,549,A068,-38.89246855,-69.09314296,4,0,0,2,0,7
427,SOA.Nq.D-8,D-8,552.2,499,A068,-38.89163041,-69.09277264,4,0,0,2,0,7
428,SOA.Nq.D-73,D-73,552.2,541,A068,-38.89135357,-69.09172731,3,0,0,2,0,7
429,SOA.Nq.D-7,D-7,552.3,634,A068,-38.8912947,-69.09041755,4,0,0,2,0,7
430,SOA.Nq.D-2,D-2,552.4,454,A068,-38.89216602,-69.09013303,4,0,0,2,0,7
431,SOA.Nq.D-58,D-58,551.7,465,A068,-38.89309529,-69.09234262,4,0,0,2,0,7
432,SOA.Nq.D-59,D-59,551.8,570,A068,-38.89356174,-69.09453772,4,0,0,2,0,7
433,SOA.Nq.H-89,H-89,649.4,770,A068,-38.91153619,-69.28326711,3,0,0,2,0,7
434,SOA.Nq.H-97,H-97,645.5,780,A068,-38.91242778,-69.28383599,1,0,0,2,2,16
435,ESO.Nq.H-104,H-104,645.3,1086,A068,-38.91286013,-69.2837271,1,0,0,2,0,16
436,SOA.Nq.H-93,H-93,653.3,777,A068,-38.91112938,-69.28031462,3,0,0,2,0,7
437,SOA.Nq.H-72,H-72,655.6,756,A068,-38.90954729,-69.2793867,4,0,0,2,0,16
438,SOA.Nq.H-70,H-70,637.4,754,A068,-38.90991652,-69.28200715,4,0,0,2,0,16
439,SOA.Nq.H-67,H-67,658,755,A068,-38.90741584,-69.2793169,4,0,0,2,0,16
440,SOA.Nq.H-69,H-69,655.1,747,A068,-38.90712523,-69.27635411,4,0,0,2,0,16
441,SOA.Nq.H-95,H-95,651,770,A068,-38.9081096,-69.27424419,4,0,0,2,0,16
442,SOA.Nq.H-68,H-68,650.3,748,A068,-38.90669012,-69.27356283,4,0,0,2,0,16
443,SOA.Nq.H-65,H-65,644.5,748,A068,-38.90574604,-69.27076966,4,0,0,2,0,16
444,SOA.Nq.H-90,H-90,643.1,855,A068,-38.90726566,-69.26968171,3,0,0,2,0,7
445,PNR.Nq.H-138,H-138,640.9,1150,A068,-38.90912835,-69.26771373,1,0,0,2,1,13
446,SOA.Nq.H-101,H-101,641.3,894,A068,-38.91065196,-69.26822164,4,0,0,2,1,13
447,SOA.Nq.H-63,H-63,644.8,779,A068,-38.90366509,-69.26961893,3,0,0,2,0,7
448,SOA.Nq.H-56,H-56,639.9,779,A068,-38.90160035,-69.26131669,4,0,0,2,0,16
449,SOA.Nq.H-53,H-53,636.7,802,A068,-38.90211385,-69.25925416,4,0,0,2,0,16
450,SOA.Nq.H-102,H-102,633.9,920,A068,-38.90830958,-69.26539671,1,0,0,2,2,16
451,ESO.Nq.H-109,H-109,629.6,1352,A068,-38.9099549,-69.26314514,5,0,0,2,0,7
452,ESO.Nq.H-107,H-107,629.4,1042,A068,-38.90952537,-69.2597727,2,0,0,2,1,16
453,PNR.Nq.H-130,H-130,631.9,1120,A068,-38.91181481,-69.25783049,4,0,0,2,1,13
454,PNR.Nq.H-142,H-142,632,1100,A068,-38.91227726,-69.26091255,1,0,0,2,2,13
455,CHA.Nq.H-122,H-122,631.6,985,A068,-38.90847632,-69.2565368,4,0,0,2,2,13
456,SOA.Nq.H-52,H-52,639.8,797,A068,-38.9028032,-69.25580367,4,0,0,2,0,16
457,SOA.Nq.WW-7,WW-7,629.3,180.51,A068,-38.9060377,-69.25641743,0,0,0,2,0,7
458,SOA.Nq.H-55,H-55,639.5,791,A068,-38.90541078,-69.25378235,1,0,0,2,2,16
459,CHA.Nq.H-123,H-123,630.9,1179,A068,-38.90600836,-69.25273993,4,0,0,2,1,13
460,AST.Nq.AH-1004,AH-1004,633.6,1001,A068,-38.90355831,-69.2537079,4,0,0,2,1,16
461,SOA.Nq.H-92,H-92,632.3,962,A068,-38.90474515,-69.25028077,3,0,0,2,0,7
462,SOA.Nq.H-48,H-48,637,764,A068,-38.90689657,-69.25000568,4,0,0,2,0,16
463,SOA.Nq.PH-1,PH-1,655,999999,A068,-38.90630045,-69.24586224,4,0,0,2,0,7
464,PNR.Nq.H-144,H-144,632.6,1100,A068,-38.90376627,-69.24732727,4,0,0,2,1,13
465,SOA.Nq.H-76,H-76,636.8,759,A068,-38.91094532,-69.25151922,4,0,0,2,0,16
466,SOA.Nq.H-51,H-51,638.1,831,A068,-38.91366895,-69.25744039,4,0,0,2,0,16
467,SOA.Nq.H-50,H-50,639.6,884,A068,-38.9136858,-69.2541344,4,0,0,2,0,16
468,SOA.Nq.PH-3,PH-3,636.7,681,A068,-38.91292106,-69.24808499,3,0,0,2,0,7
469,SOA.Nq.PH-5,PH-5,636,867,A068,-38.91324226,-69.24603367,3,0,0,2,0,7
470,SOA.Nq.H-78,H-78,637,748,A068,-38.90948219,-69.24873665,4,0,0,2,0,16
471,SOA.Nq.PH-6,PH-6,635.5,999999,A068,-38.90986937,-69.24727555,4,0,0,2,0,13
472,SOA.Nq.H-80,H-80,637,759,A068,-38.90887348,-69.24599401,4,0,0,2,0,16
473,PNR.Nq.H-147,H-147,634.1,1100,A068,-38.90469756,-69.24474621,1,0,0,2,1,16
474,SOA.Nq.PH-4,PH-4,636,383,A068,-38.90486944,-69.24520148,3,0,0,2,0,7
475,SOA.Nq.H-35,H-35,633.2,45,A068,-38.90554841,-69.2427506,3,0,0,2,0,7
476,SOA.Nq.H-42,H-42,631.3,992,A068,-38.90773215,-69.2407672,4,0,0,2,0,16
477,SOA.Nq.Sol-30,Sol-30,628.5,761,A068,-38.90667376,-69.23713838,4,0,0,2,0,13
478,SOA.Nq.Sol-26,Sol-26,627.2,767,A068,-38.90503212,-69.23699775,4,0,0,2,0,13
479,SOA.Nq.H-33,H-33,642.1,785,A068,-38.90575591,-69.23519371,4,0,0,2,0,16
480,SOA.Nq.H-38,H-38,625,767,A068,-38.90254666,-69.23628906,4,0,0,2,0,16
481,SOA.Nq.Sol-10,Sol-10,621,761,A068,-38.90166148,-69.23240309,4,0,0,2,0,13
482,SOA.Nq.Sol-4,Sol-4,629.8,779,A068,-38.90354481,-69.23172108,4,0,0,2,0,13
483,SOA.Nq.Sol-20,Sol-20,628.2,773,A068,-38.90389707,-69.23323371,1,0,0,2,0,13
484,SOA.Nq.WW-18,WW-18,618.2,999999,A068,-38.90206912,-69.23020484,0,0,0,2,0,7
485,SOA.Nq.Sol-1,Sol-1,427.1,826,A068,-38.90188688,-69.23010595,4,0,0,2,0,13
486,SOA.Nq.Sol-11,Sol-11,616.1,760,A068,-38.90018548,-69.23104662,4,0,0,2,0,13
487,SOA.Nq.Sol-28,Sol-28,616.2,728,A068,-38.90115106,-69.22830953,4,0,0,2,0,13
488,SOA.Nq.Sol-7,Sol-7,614.2,761,A068,-38.9004011,-69.22882322,4,0,0,2,0,13
489,ESO.Nq.H-108,H-108,615.1,955,A068,-38.90115247,-69.22758454,4,0,0,2,1,13
490,SOA.Nq.Sol-9,Sol-9,618,760,A068,-38.90189119,-69.22790639,4,0,0,2,0,13
491,SOA.Nq.WW-14,WW-14,623.9,999999,A068,-38.90298429,-69.22868405,0,0,0,2,0,7
492,SOA.Nq.Sol-5,Sol-5,629,777,A068,-38.9043844,-69.22958561,4,0,0,2,0,13
493,SOA.Nq.WW-12,WW-12,626,999999,A068,-38.90528072,-69.22788036,0,0,0,2,0,7
494,SOA.Nq.Sol-8,Sol-8,626.7,764,A068,-38.90537898,-69.22672554,4,0,0,2,0,13
495,SOA.Nq.Sol-2,Sol-2,428.6,999999,A068,-38.90354686,-69.22577351,4,0,0,2,0,13
