DEPTH_m,LATITUDE,LONGITUDE,FM_ID
4628,-37.9781264,-69.23301166,23
4638,-37.97813082,-69.23336,23
4794,-37.9763717,-69.22760615,23
4907,-37.97636315,-69.2272415,23
4500,-37.97719947,-69.22761421,23
5040,-37.97720159,-69.22726305,23
4350,-37.97733993,-69.22249578,23
2880,-37.97734062,-69.22284957,23
2898,-37.97820332,-69.22288278,23
4258,-37.97821295,-69.2225252,23
2844,-37.98633927,-69.21787098,23
876,-37.97840774,-69.20018343,20
1693,-37.97834612,-69.2004123,4
2300,-37.978408,-69.19989937,14
4735,-37.96193108,-69.21624338,23
4893.79,-37.9619321,-69.21593898,23
2860,-38.27097817,-69.15346417,14
2926,-38.28377579,-69.15259861,14
2956,-38.28377629,-69.15276857,14
3195,-38.20745098,-69.23668061,14
999999,-38.19693005,-69.25537961,14
1982,-38.20076001,-69.39269722,14
3020,-38.42462147,-68.99123256,23
4845,-38.42503335,-68.99088937,23
4889,-38.42503635,-68.99120364,23
999999,-38.42503888,-68.99124944,23
3031,-38.53721516,-69.09178116,23
3026,-38.53721611,-69.09170467,23
3032,-38.53721673,-69.09162841,23
3113,-38.53721639,-69.09155181,23
2300,-39.02118776,-69.16920382,16
2300,-39.01337221,-69.16542635,16
3550,-39.01632748,-69.0579589,7
1572,-38.99041804,-68.7686835,22
1234,-39.01321002,-68.81569125,22
4500,-37.98621571,-69.21298047,23
999999,-38.30842852,-68.67468333,20
999999,-38.30842978,-68.67508413,4
2881.09,-38.353952,-69.01437421,23
5318,-38.02188147,-69.20031386,23
3552,-38.22866383,-68.49730616,22
2360,-38.2261106,-68.51946033,4
3340,-38.22413622,-68.50811724,22
3350,-38.22373835,-68.49889286,22
5014,-38.39921821,-69.19489292,23
5046,-38.53791222,-69.35502863,23
999999,-38.42488878,-68.48044945,23
999999,-38.42488804,-68.48027766,23
999999,-38.42488729,-68.48010591,23
999999,-37.79967252,-69.36271871,0
1189.06,-38.95962856,-69.5551601,10
999999,-38.16409144,-68.80661569,24
999999,-38.58396815,-68.44549771,23
999999,-38.53212779,-69.10981258,23
4994,-38.53784428,-69.35503285,23
2718.5,-37.80281204,-69.33514388,23
999999,-37.73867195,-68.90737192,4
2776,-38.57278056,-69.4749777,23
2775.7,-38.53205766,-69.44176055,23
999999,-38.88121938,-68.55725488,10
999999,-37.40851349,-69.27733906,15
999999,-38.45503261,-68.98877058,4
999999,-38.44558015,-69.04602604,23
999999,-38.54167998,-69.20209325,23
3164,-38.65675557,-68.59951312,21
5800,-38.22500435,-68.67637097,23
5193,-38.38011451,-69.17436452,23
5197,-38.37998974,-69.17436601,23
1714.56,-38.5937911,-69.44785807,14
1933,-38.23390403,-69.29719623,14
3173,-38.23771455,-69.273288,14
1105,-38.91737744,-69.22179377,13
999999,-38.92093543,-69.21899874,99
999999,-38.92175607,-69.23250711,10
1132,-38.91871864,-69.23513527,16
1691,-38.90973244,-69.26118005,16
907,-38.905244,-69.25774663,13
764,-38.9021818,-69.26409035,16
866,-38.90333457,-69.26252215,16
774,-38.9030731,-69.26611288,16
870,-38.90503335,-69.26780034,16
786,-38.90096475,-69.25737875,16
794,-38.90432998,-69.23500555,13
755,-38.90063081,-69.21394538,13
1085,-38.90616778,-69.20911494,13
810,-38.90659879,-69.20732158,13
797,-38.90500071,-69.20640972,13
2371,-38.7495598,-68.94100383,10
3745,-38.74923261,-68.9314386,16
2762,-38.75248656,-68.94770236,10
1995,-38.75308297,-68.94951266,13
3700,-38.75368071,-68.94862069,16
999999,-38.75369153,-68.9440534,10
2612,-38.75261963,-68.94608558,10
3574,-38.7522062,-68.94589878,10
2450,-38.75243601,-68.92112157,10
2521,-38.75285091,-68.92106828,10
3339,-38.75335964,-68.92382056,16
1703,-38.75196098,-68.92463145,13
2674,-38.75312645,-68.9115957,10
999999,-38.74966063,-68.91192653,10
2568,-38.75013618,-68.91197536,10
2670,-38.74953922,-68.910536,10
2614,-38.75062182,-68.91054525,16
2635,-38.74886868,-68.90704103,10
658,-38.75035631,-68.90564454,10
2690,-38.75035631,-68.90564454,10
2739,-38.74827822,-68.90476009,10
3620,-38.74816251,-68.90428668,16
2614,-38.74945898,-68.91012044,10
3005,-38.75361663,-68.89710344,10
2686,-38.75256198,-68.90035051,10
2820,-38.75247656,-68.89998158,10
3002,-38.75762058,-68.90124766,10
3235,-38.75754948,-68.90080659,10
999999,-38.75520965,-68.88469034,10
3164,-38.76085516,-68.93416165,10
2905,-38.75211828,-68.88999694,10
3050,-38.75189581,-68.89104208,10
2860,-38.75184862,-68.8904669,10
3061,-38.75166893,-68.89007283,10
3800,-38.74974007,-68.89215519,16
999999,-38.75098311,-68.88633455,10
3000,-38.7509121,-68.88596119,10
3000,-38.75090875,-68.88692089,10
3055,-38.75097722,-68.88735879,10
999999,-38.74969347,-68.89150045,10
2912,-38.7467711,-68.88461675,10
2882,-38.74665171,-68.88419425,10
2951,-38.74716405,-68.88178734,10
3152,-38.75715807,-68.90857037,10
2653,-38.75684668,-68.90841079,10
2745,-38.7573088,-68.90530747,10
1922,-38.75947065,-68.91234137,13
999999,-38.75703799,-68.91782422,10
2523,-38.75700852,-68.93247812,10
2800,-38.74559901,-68.92859211,10
3650,-38.74280713,-68.92963954,16
3915,-38.74285476,-68.92910365,10
2586.03,-38.7472526,-68.94987531,10
812,-38.74320763,-68.9499622,20
2698,-38.74869604,-68.94587755,10
2665,-38.74955241,-68.95220889,10
2804,-38.75397911,-68.95674114,10
2874,-38.75410515,-68.95712405,10
513.03,-38.75405005,-68.95775176,10
2902,-38.75416262,-68.95811098,10
2882,-38.74209951,-68.96113155,10
2878,-38.74935345,-68.9584804,10
2802,-38.74648155,-68.96320597,10
999999,-38.75884766,-68.94848501,10
2876,-38.75877375,-68.94893206,10
999999,-38.75922388,-68.94899716,10
1978,-38.75182079,-68.99325348,13
2022,-38.74051758,-68.99228283,19
2015,-38.74026811,-68.99217015,19
1999,-38.7382955,-68.98673047,13
2168,-38.73977278,-68.98180971,13
831,-38.73966607,-68.98177812,13
2207,-38.72913775,-68.87111809,13
2207,-38.72941721,-68.87144114,13
2259,-38.73092686,-68.87288256,13
2030,-38.73495627,-68.88881742,13
3330,-38.22495562,-68.50558224,22
3700,-38.22619226,-68.49247333,22
3360,-38.22444261,-68.49218619,22
4300,-38.22513026,-68.52387085,22
3350,-38.22872054,-68.50802447,22
3350,-38.23526943,-68.49595647,22
3550,-38.23917961,-68.48820952,13
3087,-38.29825319,-68.90448474,23
3117,-38.29770894,-68.90448776,23
3065,-38.29779165,-68.90505414,23
3087,-38.29841471,-68.90448856,23
3067,-38.29797425,-68.90505081,19
999999,-38.29844328,-68.88632963,23
999999,-38.29761961,-68.88630722,23
999999,-38.29761521,-68.88597784,23
999999,-38.31208294,-68.87412971,23
3028,-38.31208678,-68.87398048,23
999999,-38.31208034,-68.87379317,23
999999,-38.31290383,-68.87397909,23
3052,-38.33047629,-68.91465066,23
3099,-38.31370025,-68.92052074,23
3058,-38.31356615,-68.92143723,23
2481,-38.31370364,-68.92143927,19
3097,-38.31383563,-68.92143534,23
3089,-38.31356566,-68.92052089,23
3067,-38.31383864,-68.92052216,23
3145,-38.31840762,-68.91873907,23
3068,-38.31826933,-68.91874126,23
3050,-38.31827266,-68.91770549,23
3169,-38.29851238,-68.90482765,23
4410,-38.34290894,-68.92511437,23
3017,-38.34953816,-68.89265769,23
1846,-38.46321425,-69.02113441,4
999999,-38.58594796,-69.26223008,14
1872,-38.58633677,-69.25263072,14
1827,-38.57962616,-69.25134681,14
1947.35,-38.59583949,-69.26602709,14
999999,-38.59557975,-69.26625878,14
1758,-38.59587151,-69.26635576,14
4449,-38.64827824,-68.63986287,10
4600,-38.64189112,-68.64018987,10
4515,-38.64203607,-68.64019738,10
4076,-38.70565993,-68.2709137,10
4071,-38.72635286,-68.21532579,17
3997,-38.72349823,-68.21810796,17
999999,-38.72354024,-68.21830325,17
4307,-38.74584059,-68.25694054,10
4228,-38.74575922,-68.25678904,10
4160,-38.73225708,-68.27233841,10
999999,-38.62234287,-69.27411538,14
999999,-38.61180814,-69.26980589,14
2380,-38.74659802,-68.86422644,13
2300,-38.74669014,-68.86377061,13
3070,-38.74724595,-68.86532818,4
3296,-38.74831805,-68.86889386,10
2303,-38.7469444,-68.8686278,19
2297,-38.74629169,-68.85913749,13
2321,-38.74637798,-68.85952165,13
2280,-38.74478369,-68.85419548,13
2424,-38.74822572,-68.85437861,13
2300,-38.74732209,-68.85124438,13
3150,-38.75010651,-68.86208726,10
3325,-38.75008827,-68.86311913,10
490,-38.75001815,-68.8635226,13
490,-38.75001818,-68.86352256,13
2320,-38.75247982,-68.85938209,13
2352,-38.75280857,-68.85608197,13
2280,-38.75005438,-68.85540567,13
2300,-38.75065983,-68.86684142,13
708,-38.75298334,-68.86389978,13
2345,-38.75298334,-68.86389978,13
2455,-38.73504035,-68.84075448,13
2410,-38.74003368,-68.84218745,13
2362,-38.75290528,-68.83166666,13
2350,-38.7509564,-68.83317611,13
3297,-38.75103363,-68.83249363,10
2360,-38.7496594,-68.82993645,13
2305,-38.75229647,-68.83639048,13
2744,-38.75048548,-68.81983604,13
2380,-38.75000001,-68.82107764,13
2352,-38.75085147,-68.8240197,13
2406,-38.7578577,-68.85174555,13
2415,-38.75940235,-68.84724269,13
2392,-38.75928319,-68.84788825,13
2498,-38.75947319,-68.84759442,13
2320,-38.75702122,-68.80715648,13
2369,-38.75709043,-68.80757414,13
3174,-38.75912331,-68.80707856,10
2302,-38.75918783,-68.80772125,13
2302,-38.7573068,-68.80307369,13
2327,-38.757371,-68.80345515,13
2336,-38.7559245,-68.79895164,13
2273,-38.76014542,-68.79466679,13
2271,-38.75981683,-68.79159287,13
2271,-38.76048972,-68.79201747,13
3229,-38.75596742,-68.81870308,10
2312,-38.75598393,-68.81938503,13
2400,-38.7534129,-68.81899185,13
2310,-38.75898503,-68.81985086,13
2300,-38.75898068,-68.81982448,13
2344,-38.75382109,-68.81300101,13
2350,-38.75439789,-68.81019553,13
2450,-38.75244989,-68.80785558,13
1217,-38.75220445,-68.80817447,13
2503,-38.74830874,-68.81558239,13
2360,-38.74599208,-68.8347734,13
2349,-38.74822562,-68.83445484,13
2347,-38.74730618,-68.84096644,13
3194,-38.74698521,-68.83097871,10
3328,-38.75977985,-68.83137511,10
2294,-38.75920855,-68.83215496,19
2415,-38.76289361,-68.83445499,13
2436,-38.76367602,-68.82888911,13
2262,-38.7635583,-68.82944428,13
4170,-38.76110329,-68.82130345,16
3162,-38.76544769,-68.8344502,13
2360,-38.76820068,-68.81722057,13
2275,-38.77023759,-68.81926412,13
2350,-38.77035062,-68.81916587,13
2367,-38.77046774,-68.81855107,13
999999,-38.90689077,-68.43716735,11
1202,-37.3561999,-69.28363848,0
1290,-37.36126437,-69.23815955,20
1232,-37.36394687,-69.22808704,9
1204,-37.3638715,-69.22273944,9
1207,-37.3635713,-69.21797245,9
1490,-37.36859234,-69.29144872,0
1482,-37.36702692,-69.29537951,0
1491,-37.36633695,-69.29685917,0
1504,-37.36790335,-69.29740031,0
1563,-37.37353369,-69.30007505,0
2413,-38.02903745,-68.32116187,19
2060,-38.02690303,-68.32427042,19
2104,-38.02684088,-68.32998801,19
2085,-38.0314618,-68.32896111,19
2098,-38.02555996,-68.33614197,19
2060,-38.02190816,-68.33072355,19
2972,-38.01773622,-68.328568,19
2071,-38.01550867,-68.33486019,19
2350,-38.01101577,-68.33729574,19
2803,-38.14786443,-68.27920024,19
2897,-38.16360523,-68.26476203,22
2902,-38.16634112,-68.26630591,22
3103,-38.15298698,-68.34115534,22
3070,-38.15074711,-68.33982396,22
3075,-38.15669803,-68.33830706,22
2980,-38.15640197,-68.33826916,22
3070,-38.15787674,-68.33487191,22
3070,-38.15740381,-68.34181152,22
2965,-38.15269526,-68.34472207,22
3350,-38.22102025,-68.51195197,22
3350,-38.22850134,-68.50131873,22
3350,-38.23156643,-68.49763052,22
3340,-38.22580829,-68.50213884,22
3342,-38.22327306,-68.50494002,22
3340,-38.22176742,-68.49644568,22
3455.5,-38.21052224,-68.55769996,22
3330,-38.23233222,-68.62392247,23
2960,-38.16045809,-68.62621058,19
2750,-38.16182112,-68.62507558,19
2946,-38.16104106,-68.62192236,22
2960,-38.15773782,-68.6265466,19
1214,-39.00882184,-68.97852391,10
999999,-38.29543895,-68.87814543,23
999999,-38.29625008,-68.87848689,23
999999,-38.29543931,-68.87848837,23
999999,-38.29624968,-68.87814418,23
999999,-38.3000478,-68.86868995,23
999999,-38.29923704,-68.86869139,23
999999,-38.29923664,-68.86834845,23
999999,-38.30004745,-68.86834699,23
1100,-38.81103921,-68.99126668,10
1318,-38.82563712,-68.90502462,10
1342,-38.82654381,-68.90136619,10
1430,-38.82671724,-68.88647902,10
1337.2,-38.82550851,-68.90556691,10
1299,-38.82604741,-68.90874882,10
1220,-38.82320615,-68.9220841,10
1228,-38.82143385,-68.9224267,10
1226,-38.82383784,-68.91962937,10
1230,-38.82450693,-68.91651074,10
1176.5,-38.82450793,-68.91665028,10
1209.4,-38.8233837,-68.92203496,10
1802,-38.79308622,-69.02563023,13
1569,-38.82315429,-69.07496212,7
3057,-38.34500953,-68.91384719,23
3042,-38.34422881,-68.9138577,23
1561,-38.50668952,-69.4648901,0
1632,-38.56083235,-69.43885499,0
1556,-38.59576431,-69.40815309,0
1743,-38.57224912,-69.4785062,0
2603,-38.92965918,-68.28628469,11
2535.98,-38.94772641,-69.5246373,16
1118,-37.31996981,-69.29571835,0
1437,-37.31505633,-69.29849052,0
1132,-37.31505633,-69.29849052,0
1385,-37.31828948,-69.30215814,0
1194,-37.32149271,-69.27055399,0
1173,-37.32135725,-69.26270408,0
2499,-38.87785123,-68.58407284,10
2161,-38.83873232,-68.6179623,13
1482,-38.82351215,-68.97116761,10
1094,-38.81611339,-68.99357674,10
1148,-38.81060792,-68.98159292,10
1134,-38.81005495,-68.97941294,10
1157,-38.81358264,-68.97393385,13
1218.8,-38.82385625,-68.91974537,10
1150,-38.82425423,-68.92426372,10
1196,-38.82281526,-68.9255372,10
1272.5,-38.82686999,-68.91089112,10
1225,-38.8267376,-68.91133578,10
1141,-38.82299881,-68.92584366,10
1250,-38.82543961,-68.91393147,10
1260,-38.82521322,-68.91410786,10
1359,-38.82691517,-68.89639083,10
976,-38.82042672,-68.98581768,10
948,-38.82149344,-68.9831944,13
999,-38.81814239,-68.98133268,10
2390,-38.73680155,-68.85209498,13
2396,-38.73575806,-68.84915782,13
2400,-38.73413547,-68.8514007,13
2348,-38.73375319,-68.85139555,13
2350,-38.7338738,-68.85435414,13
838.1,-38.73972885,-68.85118795,13
2325,-38.73982684,-68.85164751,13
2322,-38.7433906,-68.85704851,13
2308,-38.74333936,-68.85099241,13
2307,-38.74096755,-68.85400735,13
3460,-38.91272406,-68.20876998,11
3360,-37.71059527,-69.1488117,23
3360,-37.71059538,-69.1487221,23
3360,-37.7105955,-69.14863251,23
3050,-38.27770273,-69.3599304,14
2921,-38.25718409,-69.25897192,14
2910,-38.25926634,-69.2465979,14
3303,-38.21039756,-69.30161062,14
3239,-38.22185452,-69.18982387,14
999999,-38.58775978,-69.29566271,14
1977,-38.61246143,-69.34983168,14
1949,-38.61222088,-69.35035969,14
1847,-38.61472285,-69.33275724,14
2989,-38.54766796,-69.36771926,14
1732,-38.58547614,-69.35060242,14
910,-37.40081386,-68.84139838,20
1341,-37.38688483,-68.80268308,20
1390,-37.38835728,-68.80469069,20
995,-37.38823177,-68.80436785,20
1600,-37.39255435,-69.37254886,9
1279.55,-37.39249088,-69.3726841,9
1325,-37.39317431,-69.36886412,9
1309.7,-37.39311064,-69.36899235,9
1290,-37.39596333,-69.36473846,9
1290,-37.39589827,-69.36460808,9
1264,-37.39585818,-69.36473313,9
1236,-37.3891983,-69.36095713,9
1433.3,-37.39325647,-69.26085383,9
1369.5,-37.39264926,-69.2549632,9
1136,-37.31997889,-69.14871211,0
999999,-38.38655926,-68.62158307,24
999999,-38.36188693,-68.69932211,24
999999,-38.71386766,-68.25914912,17
1079.52,-38.96075603,-69.56049915,10
3100,-38.58431746,-68.44642109,23
2891.84,-38.35374569,-69.01452586,23
523749,-38.35374563,-69.01425358,23
3557,-38.54639026,-68.58421433,21
999999,-38.34494258,-68.7434517,24
999999,-38.34494258,-68.7434517,24
999999,-38.22500453,-68.67637097,19
999999,-38.19817411,-68.50997437,13
999999,-38.22500358,-68.67602837,23
999999,-38.49471814,-68.47514651,23
999999,-38.49471549,-68.47491671,23
999999,-38.49471489,-68.47480323,23
1355,-38.97952337,-69.82476282,2
1368,-38.9749053,-69.81404886,2
1372,-38.97445929,-69.81953238,2
999999,-38.97624164,-69.82298292,24
1473,-38.96999854,-69.75350841,7
999999,-38.22504657,-68.67043453,23
999999,-38.22504625,-68.67032148,23
4986,-37.86768279,-69.26638991,23
999999,-38.34517692,-68.61862641,23
999999,-38.345177,-68.61863771,23
999999,-38.34519997,-68.61967895,23
999999,-38.3451379,-68.6196919,23
999999,-38.34562744,-68.60996589,23
4773,-38.34643804,-68.60993721,23
999999,-38.34640349,-68.60960642,23
3165,-38.30373749,-68.6172884,23
2713,-38.90891384,-68.17511568,22
3972,-38.25686929,-68.32457027,21
3642,-38.24852595,-68.34626361,21
3363,-38.24896441,-68.34627134,21
4017,-38.2688607,-68.37158687,21
3341,-38.26378736,-68.37511379,21
3512,-38.26378736,-68.37511379,21
2600,-37.61311983,-68.74413517,22
1810,-37.62649054,-68.72186406,4
1854,-37.62650308,-68.72161476,4
1778,-37.62637866,-68.72127245,4
3256,-38.37380278,-68.56539436,23
4626,-38.38702856,-68.56785397,23
1217,-37.28151173,-69.12146973,20
1380,-37.24563368,-69.23125821,0
1494,-37.23046679,-69.21240863,7
909,-37.22207048,-69.1986811,7
717,-37.20714647,-69.12811012,9
692,-37.20719289,-69.12887141,0
698,-37.20666856,-69.12397877,0
698.1,-37.20666861,-69.12397268,9
662,-37.21352709,-69.11715581,9
690,-37.20397628,-69.1318198,9
700,-37.21159554,-69.15123997,9
3035,-38.32176138,-68.90265689,23
5005,-37.78201664,-69.09348223,23
1932.21,-37.98388219,-68.78416232,7
2859,-38.01901747,-69.08394656,23
1333,-37.41480353,-69.36494438,9
1878,-38.62645061,-69.31924677,14
2750,-38.92171051,-68.27462376,11
4377,-38.34371727,-68.92509893,23
999999,-38.35462126,-68.92251218,23
3026,-38.33701353,-68.90376671,23
3068,-38.34938286,-68.89826788,23
2996,-38.34952889,-68.89826826,23
999999,-38.5413124,-69.12539036,23
999999,-38.44559802,-69.05275014,23
999999,-38.44559817,-69.0524294,23
999999,-38.44559809,-69.05258977,23
999999,-38.16408153,-69.30018315,14
999999,-38.1640824,-69.29984311,14
999999,-38.22505139,-68.67054643,24
999999,-38.2220322,-68.50864157,13
999999,-38.22514721,-68.66525156,23
999999,-38.22515107,-68.66502314,23
999999,-38.22515254,-68.66490665,23
5482,-38.08346484,-68.708997,23
999999,-37.99225125,-69.17458739,20
999999,-38.33761109,-68.69861038,23
999999,-38.54656892,-68.58485637,21
999999,-38.55405766,-68.59347324,21
3941,-38.72353187,-68.21851909,17
999999,-38.87362245,-68.40395639,11
2790,-38.51409621,-69.33987113,23
999999,-38.70467449,-69.02321218,23
2524,-38.94449458,-68.1726378,10
3550,-38.90705798,-68.22819465,11
3510,-38.90716606,-68.22819348,11
3430,-38.91344601,-68.22107767,11
3300,-38.91511779,-68.2187875,19
3570,-38.91427131,-68.21543058,19
3425,-38.91437053,-68.21544672,19
2454,-38.91476161,-68.23118542,10
2298,-38.89660196,-68.28728712,13
3462,-38.89660815,-68.28691637,11
3438,-38.92535426,-68.18593591,11
3512,-38.92524618,-68.18593714,11
2740,-38.91711662,-68.1861034,10
2617,-38.9143682,-68.18691851,13
2600,-38.91448143,-68.19094977,13
3810,-38.91435121,-68.18968979,11
2672.44,-38.91428129,-68.19029279,10
2621,-38.91109334,-68.19866683,10
3828,-38.91092387,-68.19549498,11
2576,-38.91114523,-68.19493425,13
2611.6,-38.91261172,-68.19667614,10
2651.5,-38.9096148,-68.1965489,13
2652,-38.90812618,-68.19460333,13
2652,-38.90820049,-68.18755293,13
2699.4,-38.91097629,-68.19110551,13
2652,-38.90810619,-68.19810911,13
3910,-38.90546589,-68.19932468,11
3870,-38.90558113,-68.19932338,19
2670,-38.90380537,-68.1974619,10
999999,-37.36090596,-69.28780545,0
999999,-37.36098999,-69.28532699,0
999999,-37.36093299,-69.29026799,0
999999,-37.36099699,-69.27856599,0
999999,-37.36147999,-69.28095999,20
999999,-37.36165999,-69.23719,20
999999,-37.44237604,-69.48816901,23
999999,-37.44237557,-69.48828201,23
999999,-37.44237464,-69.48850801,23
2373,-38.90674337,-68.46085829,11
999999,-37.72303881,-69.25918062,0
999999,-38.53205706,-69.44190969,23
999999,-38.19690813,-68.76103001,23
999999,-38.35396074,-69.05113511,4
999999,-38.35396074,-69.05113511,24
5440,-37.83917961,-69.19006108,23
999999,-38.21138745,-69.10780973,24
999999,-37.9922512,-69.17498618,4
999999,-38.54623048,-68.58490706,21
999999,-38.56602419,-69.35472729,10
4914,-37.83918024,-69.1898325,23
5600,-38.19554283,-68.76197158,23
3290,-38.07876605,-68.52941037,13
999999,-38.2012491,-68.50676175,13
3150,-38.39997926,-68.35355035,23
4825,-38.35914431,-68.34692946,23
2230,-38.3591517,-68.34670553,23
3523,-38.40127711,-68.38881732,7
3120,-38.41993599,-68.25852565,23
3900,-38.42647873,-68.28202528,23
3200,-38.42078862,-68.28383267,23
999999,-38.53205836,-69.44156564,23
999999,-38.08359997,-68.70899646,23
6004,-38.46606467,-68.50172611,23
1250,-37.36589461,-69.2357365,9
1274,-37.37780391,-69.20972884,9
1352.6,-37.38107609,-69.22354924,9
1379,-37.38314887,-69.224298,9
1313,-37.38220454,-69.23110213,9
1330,-37.38523465,-69.23595878,9
1466,-37.3913344,-69.22198777,9
754,-37.37856378,-69.21762279,7
1329,-37.37878863,-69.21762474,9
1242,-37.40008769,-69.3505529,9
1243,-37.3196024,-69.21419012,0
1167,-37.31699248,-69.21730241,0
1238,-37.32001211,-69.21772842,0
1230,-37.31961176,-69.20649463,0
1240,-37.3071952,-69.26870997,0
999999,-38.19217591,-68.6998245,24
3057,-38.91138326,-68.27964226,10
2950,-38.91225895,-68.2868475,11
2901,-38.91207196,-68.28675432,11
2980,-38.91537084,-68.28617117,11
3000,-38.91654798,-68.2764843,11
2953,-38.91337884,-68.30128603,11
999999,-38.91592817,-68.29551485,11
2900,-38.91601907,-68.29578294,11
2910,-38.91687093,-68.29988932,11
2851,-38.92239346,-68.29367638,11
2810,-38.91916457,-68.2870619,11
2980,-38.91906968,-68.28693733,11
2800,-38.92057423,-68.29001687,11
2850,-38.91979026,-68.27121861,11
3000,-38.91985361,-68.27166414,11
2660,-38.92793834,-68.27629922,11
2550,-38.9314928,-68.26694187,11
2517,-38.93246924,-68.27454224,7
2202,-38.92828518,-68.28321409,10
2600,-38.93218128,-68.25679276,10
2552,-38.93194705,-68.2622539,11
2500,-38.92940392,-68.25798652,11
2800,-38.92958037,-68.25952263,11
2586,-38.9297357,-68.25652895,11
2800,-38.92846129,-68.25163666,10
2800,-38.92856323,-68.25164665,10
2674,-38.92873057,-68.25167972,10
2204,-38.9274777,-68.24732159,10
2810,-38.92775715,-68.24712111,10
2964,-38.92993689,-68.24438926,10
2848,-38.92857344,-68.23673395,10
2500,-38.92835231,-68.23683154,10
2907,-38.92869935,-68.23684714,10
2790,-38.92738169,-68.2435518,11
2903,-38.92745715,-68.24373605,10
2839,-38.92631024,-68.23452523,10
3055,-38.92415575,-68.22570885,10
2975,-38.92382994,-68.22568306,10
2478,-38.92176979,-68.22325741,10
2961,-38.92229475,-68.23041533,10
2900,-38.9289359,-68.22944499,10
2834.5,-38.92899413,-68.22945627,19
2895,-38.92822771,-68.22145702,11
2350,-38.93408775,-68.22297905,10
2907,-38.93340096,-68.22457917,11
999999,-38.293985,-68.85262894,24
2500,-37.69876872,-68.35417794,6
999999,-38.92598365,-68.2654086,11
2950,-38.9259654,-68.26508875,16
2640,-38.92651304,-68.26174961,22
2630,-38.92913553,-68.27049414,11
2630,-38.92903489,-68.27048669,11
2935,-38.92842658,-68.26451179,11
2640,-38.92979859,-68.25684592,11
3285,-38.91458168,-68.23119555,11
3390,-38.91502,-68.23118229,11
999999,-38.91516619,-68.23117731,24
3419,-38.91465283,-68.23115296,11
3220,-38.91490129,-68.23126271,11
3670,-38.9089606,-68.22393594,11
3800,-38.90034965,-68.23296665,11
3900,-38.90045774,-68.23296548,19
2730,-38.91774994,-68.16995332,13
2625,-38.93390694,-68.16640225,13
2610,-38.93311323,-68.16661588,13
2552,-38.93295175,-68.16687182,10
2669,-38.93260823,-68.16724443,13
5236,-38.35397083,-69.01196289,23
999999,-38.35396074,-69.05113511,23
1557,-38.86259131,-68.7424882,10
1526,-38.8706516,-68.74417583,7
999999,-38.37206897,-68.63813091,23
4700,-38.37181435,-68.64387671,23
2995,-38.37179921,-68.64352641,23
999999,-38.36092908,-68.65786662,23
5300.06,-38.32746208,-68.68010265,23
5374.07,-38.3274529,-68.67999688,23
2910,-38.35197636,-68.59751717,23
999999,-38.35115599,-68.59751416,23
2900,-38.35197154,-68.59787269,23
2900,-38.35116911,-68.59787555,23
999999,-38.38974565,-68.58668544,23
999999,-38.38973233,-68.58677614,23
999999,-38.38973933,-68.58682241,23
999999,-38.38973292,-68.58690015,23
999999,-38.38973989,-68.58697246,23
999999,-38.38973088,-68.58703301,23
999999,-38.33549744,-68.62920028,23
999999,-38.35378088,-68.60389681,23
4749,-38.35351566,-68.60388869,23
4750,-38.35377126,-68.60491977,23
999999,-38.36077792,-68.65678144,23
999999,-38.36086513,-68.65678658,23
999999,-38.37093632,-68.61685971,23
999999,-38.37092948,-68.61671008,23
999999,-38.37092889,-68.61661288,23
999999,-38.3709282,-68.61648052,23
3246,-38.44771802,-68.57900134,21
3201,-38.502837,-68.61796909,21
3207,-38.5026495,-68.61830978,21
999999,-38.50289584,-68.61835808,21
3186,-38.51422607,-68.62789578,21
3513,-38.51444965,-68.62815608,21
999999,-38.51476472,-68.62813254,21
999999,-38.51422533,-68.62841483,21
4272,-38.51370067,-68.61379741,21
3145,-38.53000166,-68.60906763,21
999999,-38.54719374,-68.58396319,21
999999,-38.54735269,-68.58405183,21
999999,-38.54726001,-68.58342836,21
3325,-38.54734208,-68.58368207,21
3292,-38.54735451,-68.58358252,21
3323,-38.54364163,-68.59662873,21
999999,-38.54822989,-68.63208739,21
3425,-38.52594703,-68.58322333,21
4490,-38.52570238,-68.58334297,21
6012,-38.46606403,-68.50155459,23
6025,-38.46606294,-68.5013825,23
6125,-38.46606221,-68.50121029,23
999999,-38.35615514,-68.7361443,23
999999,-38.3561547,-68.73602806,23
999999,-38.35615336,-68.73591457,23
999999,-38.35615239,-68.73580154,23
4703,-38.36711688,-68.69849722,23
4706,-38.36711686,-68.69838187,23
999999,-38.37073356,-68.67711574,23
999999,-38.37073333,-68.67696797,23
999999,-38.37073345,-68.67703948,23
999999,-38.3707333,-68.67689084,23
5280.06,-38.28867305,-68.60905129,23
5296,-38.28867292,-68.60916574,23
5291.06,-38.28867198,-68.6089371,23
4745,-38.26745452,-68.60472776,23
4710,-38.2670355,-68.61232883,23
4593,-38.26703464,-68.6122156,23
1318,-38.84759312,-69.14838332,4
1310.5,-38.84751728,-69.1432285,14
1349,-38.84344206,-69.16665884,4
1360,-38.83673309,-69.17212771,14
1276,-38.84660337,-69.12015815,19
1765,-38.84520955,-69.11846883,7
1939,-38.83971741,-69.12191307,13
3400,-38.87158765,-69.2277974,16
2414,-38.87247489,-69.21102151,10
2204,-38.86041203,-69.2457903,10
2300,-38.86712597,-69.27031246,10
